customer_id,branch_id,application_date,region,rural_urban,age,gender,marital_status,household_size,education_level,employment_status,business_type,business_age_years,monthly_income,monthly_expenses,savings_balance,existing_debt,debt_to_income_ratio,savings_to_income_ratio,income_stability,collateral,credit_history_years,previous_defaults,mobile_money_score,loan_amount,loan_term_months,interest_rate,repayment_history,loan_cycle,group_lending,model_version,decision_timestamp,monitoring_date,risk_score,prediction_probability,risk_category,human_review,manual_override,drift_score,loan_status
CUST000085,BR005,2025-07-14,South,Rural,52,Male,Divorced,7,Secondary,Salaried,Services,17,101405.74,75602.09,41266.77,17984.71,0.177,0.407,Moderately Stable,No,5,0,74.2,365817.3,12,21.04,Average,5,Yes,SAFE-MFI-v1,2024-02-16,2023-10-12,5,0.9241,Low,No,No,0.06,1
CUST000086,BR032,2023-02-23,East,Rural,31,Female,Married,4,None,Salaried,Manufacturing,12,118489.5,66664.8,29844.74,11373.51,0.096,0.252,Unstable,No,16,0,92.3,75558.08,24,12.38,Average,1,Yes,SAFE-MFI-v1,2024-10-11,2023-06-01,6,0.9526,Low,No,No,0.361,1
CUST000087,BR044,2025-11-25,East,Urban,57,Male,Married,3,Tertiary,Artisan,Retail,3,83742.78,52563.66,34676.82,7189.43,0.086,0.414,Unstable,Yes,5,0,60.3,39977.99,12,20.16,Good,5,No,SAFE-MFI-v1,2023-06-11,2024-05-28,4,0.8808,Medium,No,No,0.184,1
CUST000088,BR036,2024-07-16,South,Rural,34,Male,Married,2,Primary,Self-employed,Services,19,96145.87,50258.09,66240.32,19955.28,0.208,0.689,Moderately Stable,No,18,0,80.1,42483.25,6,15.24,Good,6,No,SAFE-MFI-v1,2024-06-26,2024-03-07,5,0.9241,Low,No,No,0.167,1
CUST000089,BR027,2023-03-04,West,Rural,21,Female,Widowed,2,Primary,Trader,Manufacturing,14,106858.13,80795.86,43348.17,12417.9,0.116,0.406,Stable,No,5,0,94.4,53210.22,24,21.05,Good,3,Yes,SAFE-MFI-v1,2024-10-02,2024-10-15,7,0.9707,Low,No,No,0.318,1
CUST000090,BR023,2025-03-27,South,Rural,31,Male,Divorced,5,Primary,Trader,Retail,8,200076.46,141908.46,99998.5,12566.9,0.063,0.5,Moderately Stable,Yes,3,0,65.5,35253.12,24,11.09,Poor,4,Yes,SAFE-MFI-v1,2023-11-24,2024-11-01,4,0.8808,Medium,No,No,0.193,1
CUST000091,BR047,2024-10-02,South,Urban,42,Female,Widowed,1,Tertiary,Farmer,Transport,0,42193.34,26269.6,6243.38,2849.0,0.068,0.148,Stable,No,16,0,66.4,19916.88,12,15.76,Good,3,Yes,SAFE-MFI-v1,2024-07-30,2025-10-10,4,0.8808,Medium,No,No,0.094,1
CUST000092,BR042,2025-08-21,East,Urban,39,Male,Widowed,5,Primary,Farmer,Manufacturing,12,86294.37,53616.79,27198.9,2096.64,0.024,0.315,Moderately Stable,Yes,1,0,63.6,21837.81,12,27.33,Good,3,Yes,SAFE-MFI-v1,2025-10-29,2025-07-11,5,0.9241,Low,No,No,0.096,1
CUST000093,BR018,2023-09-01,South,Urban,57,Female,Divorced,2,Secondary,Artisan,Manufacturing,4,39594.25,31565.79,9296.34,18110.43,0.457,0.235,Stable,No,12,0,86.6,66911.92,6,25.4,Good,6,Yes,SAFE-MFI-v1,2025-08-28,2025-11-29,4,0.8808,Medium,No,No,0.259,1
CUST000094,BR039,2025-11-21,South,Rural,50,Female,Married,4,Tertiary,Artisan,Manufacturing,18,102090.97,57940.03,25374.23,3844.93,0.038,0.249,Moderately Stable,No,16,0,78.8,18967.24,36,24.55,Good,1,Yes,SAFE-MFI-v1,2023-08-13,2025-05-03,6,0.9526,Low,No,No,0.152,1
CUST000095,BR047,2023-02-24,Central,Rural,34,Female,Married,4,None,Artisan,Transport,5,82442.49,61987.73,44319.84,14050.29,0.17,0.538,Unstable,No,19,1,53.0,70545.86,24,8.18,Good,6,Yes,SAFE-MFI-v1,2023-08-14,2024-01-26,3,0.8176,Medium,No,Yes,0.094,0
CUST000096,BR021,2025-05-07,South,Rural,37,Male,Widowed,2,Tertiary,Salaried,Agriculture,16,67433.57,46934.79,24163.58,16727.71,0.248,0.358,Stable,No,15,0,78.2,91316.77,18,26.95,Poor,4,No,SAFE-MFI-v1,2024-12-02,2024-12-26,-1,0.3775,High,Yes,No,0.144,0
CUST000097,BR047,2024-06-25,Central,Rural,30,Male,Married,6,Secondary,Artisan,Manufacturing,7,118354.34,44099.03,75326.68,13181.92,0.111,0.636,Moderately Stable,No,6,0,92.2,26383.01,24,15.16,Good,3,Yes,SAFE-MFI-v1,2024-07-14,2024-08-12,7,0.9707,Low,No,No,0.084,1
CUST000098,BR044,2025-02-16,West,Rural,48,Male,Divorced,3,None,Farmer,Retail,11,202358.26,132985.35,115087.74,39674.24,0.196,0.569,Moderately Stable,No,15,0,86.4,83076.89,36,22.97,Good,5,No,SAFE-MFI-v1,2023-10-09,2023-08-12,9,0.989,Low,No,No,0.086,1
CUST000099,BR038,2024-05-05,South,Urban,49,Male,Married,5,None,Salaried,Transport,10,89624.12,31522.5,19257.65,11203.92,0.125,0.215,Unstable,No,4,0,81.9,40610.13,36,9.79,Poor,2,Yes,SAFE-MFI-v1,2025-09-01,2025-09-04,0,0.5,High,Yes,No,0.098,1
CUST000100,BR049,2024-08-11,East,Rural,44,Male,Single,1,Primary,Artisan,Retail,5,138967.28,96230.26,78917.22,16525.65,0.119,0.568,Moderately Stable,No,5,1,82.2,137315.16,6,15.37,Poor,4,No,SAFE-MFI-v1,2024-01-17,2024-08-15,-1,0.3775,High,Yes,No,0.131,1
CUST000101,BR001,2024-09-03,Central,Urban,30,Female,Divorced,6,Tertiary,Artisan,Services,15,75287.32,42351.14,27831.46,6717.95,0.089,0.37,Stable,No,14,0,83.2,82809.44,6,10.23,Good,6,Yes,SAFE-MFI-v1,2024-06-10,2024-01-17,6,0.9526,Low,No,Yes,0.041,1
CUST000102,BR022,2024-08-27,Central,Urban,38,Male,Widowed,8,Tertiary,Artisan,Manufacturing,2,71440.4,38001.32,16496.44,3259.3,0.046,0.231,Moderately Stable,No,5,2,68.4,58717.19,24,13.87,Good,2,Yes,SAFE-MFI-v1,2025-02-24,2024-04-27,0,0.5,High,Yes,No,0.123,0
CUST000103,BR018,2024-11-06,East,Urban,34,Female,Divorced,4,Primary,Salaried,Retail,14,140430.23,102679.41,12710.48,25186.49,0.179,0.091,Moderately Stable,Yes,16,1,63.5,186699.27,18,15.31,Average,6,No,SAFE-MFI-v1,2024-08-27,2025-01-22,3,0.8176,Medium,No,No,0.206,1
CUST000104,BR015,2023-10-01,West,Urban,46,Female,Divorced,5,Tertiary,Artisan,Transport,17,78010.07,49628.42,8852.94,10430.4,0.134,0.113,Unstable,No,7,0,90.2,26849.82,36,21.59,Poor,1,Yes,SAFE-MFI-v1,2025-12-17,2025-01-10,1,0.6225,High,Yes,No,0.158,1
CUST000105,BR037,2023-08-18,North,Urban,43,Male,Married,7,Secondary,Artisan,Transport,3,68161.04,37522.23,12254.8,7096.71,0.104,0.18,Unstable,Yes,18,0,63.6,43466.65,36,11.8,Good,1,Yes,SAFE-MFI-v1,2025-11-17,2025-04-30,5,0.9241,Low,No,No,0.228,1
CUST000106,BR004,2025-08-04,East,Urban,44,Female,Divorced,3,None,Self-employed,Services,2,58389.72,37951.58,26524.88,7725.75,0.132,0.454,Stable,Yes,2,0,78.9,19487.96,6,8.58,Poor,1,No,SAFE-MFI-v1,2025-08-24,2023-03-06,-2,0.2689,High,Yes,No,0.264,0
CUST000107,BR012,2023-10-05,West,Rural,18,Female,Widowed,4,Tertiary,Trader,Retail,17,104831.77,80017.24,9556.69,1619.55,0.015,0.091,Stable,No,11,0,85.2,168308.71,36,19.63,Good,2,No,SAFE-MFI-v1,2024-04-01,2023-01-08,6,0.9526,Low,No,No,0.226,1
CUST000108,BR020,2025-08-06,Central,Rural,53,Female,Married,3,Primary,Trader,Manufacturing,4,294479.56,221345.92,129867.57,25894.11,0.088,0.441,Moderately Stable,Yes,3,0,62.9,233733.16,24,26.82,Average,1,Yes,SAFE-MFI-v1,2023-05-18,2023-07-26,7,0.9707,Low,No,No,0.143,1
CUST000109,BR029,2023-04-10,South,Urban,18,Female,Widowed,4,Primary,Artisan,Agriculture,1,55580.67,20392.94,3206.63,7834.4,0.141,0.058,Stable,No,9,0,72.5,74472.56,36,14.06,Good,5,No,SAFE-MFI-v1,2024-10-18,2024-04-30,3,0.8176,Medium,No,No,0.415,1
CUST000110,BR010,2025-12-03,South,Rural,43,Female,Divorced,1,None,Artisan,Services,5,173588.75,66884.63,10696.07,60683.94,0.35,0.062,Unstable,No,17,0,58.8,193093.99,18,10.05,Poor,6,Yes,SAFE-MFI-v1,2025-12-10,2024-10-14,2,0.7311,Medium,No,No,0.191,0
CUST000111,BR027,2023-11-02,East,Rural,42,Male,Widowed,3,Primary,Self-employed,Manufacturing,4,96590.83,73838.62,50484.52,21317.99,0.221,0.523,Moderately Stable,No,17,0,69.7,127582.17,24,17.93,Average,2,Yes,SAFE-MFI-v1,2024-06-06,2024-02-21,3,0.8176,Medium,No,No,0.085,1
CUST000112,BR006,2025-07-10,East,Urban,56,Male,Single,5,Secondary,Trader,Services,19,87591.12,58440.09,31833.02,11262.74,0.129,0.363,Stable,No,6,1,80.9,166333.52,36,25.43,Average,5,Yes,SAFE-MFI-v1,2024-03-03,2024-11-12,3,0.8176,Medium,No,No,0.115,1
CUST000113,BR001,2024-03-09,South,Urban,49,Female,Married,3,Primary,Trader,Agriculture,17,127389.88,62172.56,36162.19,8234.95,0.065,0.284,Moderately Stable,No,12,0,91.1,31060.98,18,15.48,Good,3,Yes,SAFE-MFI-v1,2025-10-15,2025-08-12,7,0.9707,Low,No,No,0.171,1
CUST000114,BR047,2025-08-19,East,Urban,24,Female,Divorced,5,Tertiary,Salaried,Services,7,178388.25,84740.44,33825.17,13010.48,0.073,0.19,Unstable,Yes,8,0,92.6,37234.52,36,17.66,Average,4,Yes,SAFE-MFI-v1,2024-02-06,2024-11-06,8,0.982,Low,No,No,0.083,1
CUST000115,BR037,2024-05-18,West,Rural,46,Female,Widowed,6,Tertiary,Trader,Agriculture,11,50457.43,31261.91,12905.95,6452.07,0.128,0.256,Stable,Yes,17,0,78.0,15368.9,36,11.1,Poor,1,Yes,SAFE-MFI-v1,2023-06-02,2023-04-10,1,0.6225,High,Yes,No,0.142,0
CUST000116,BR027,2023-10-09,South,Urban,43,Male,Single,2,Primary,Artisan,Transport,11,81173.09,37655.85,21341.4,13635.15,0.168,0.263,Stable,No,19,1,58.6,67419.35,24,16.68,Good,5,Yes,SAFE-MFI-v1,2023-01-25,2023-02-04,3,0.8176,Medium,No,No,0.085,1
CUST000117,BR018,2024-08-10,North,Rural,35,Male,Single,1,None,Artisan,Agriculture,7,72111.17,48409.94,48601.95,18985.33,0.263,0.674,Stable,No,8,1,77.4,75839.31,18,9.25,Average,1,Yes,SAFE-MFI-v1,2025-04-11,2025-07-29,2,0.7311,Medium,No,No,0.42,1
CUST000118,BR045,2024-04-07,East,Urban,30,Male,Single,5,Tertiary,Trader,Transport,17,112693.07,67042.72,41391.36,17805.4,0.158,0.367,Moderately Stable,Yes,0,0,57.3,36412.33,6,20.6,Good,4,Yes,SAFE-MFI-v1,2024-11-09,2023-07-15,6,0.9526,Low,No,No,0.302,1
CUST000119,BR003,2024-04-15,South,Rural,38,Female,Single,5,None,Farmer,Services,18,195103.41,70210.11,35465.78,39552.77,0.203,0.182,Unstable,Yes,10,0,75.4,101535.19,12,21.28,Average,6,No,SAFE-MFI-v1,2023-06-07,2024-09-04,6,0.9526,Low,No,No,0.185,1
CUST000120,BR016,2025-03-07,Central,Rural,43,Female,Married,6,None,Artisan,Manufacturing,1,55229.21,32640.42,8040.31,1694.25,0.031,0.146,Stable,Yes,2,0,68.5,16454.58,36,25.18,Poor,4,No,SAFE-MFI-v1,2024-10-30,2023-03-02,-2,0.2689,High,Yes,No,0.531,0
CUST000121,BR029,2025-10-01,South,Rural,35,Female,Widowed,1,Primary,Artisan,Transport,2,96921.8,41740.73,11083.57,14050.12,0.145,0.114,Unstable,Yes,7,0,69.3,62361.62,6,9.67,Good,4,No,SAFE-MFI-v1,2023-11-12,2025-03-08,4,0.8808,Medium,No,No,0.13,1
CUST000122,BR007,2023-07-07,North,Rural,48,Female,Divorced,5,Secondary,Salaried,Agriculture,2,268226.58,100847.69,96175.76,7971.23,0.03,0.359,Stable,Yes,17,0,76.3,154190.83,24,18.65,Good,1,Yes,SAFE-MFI-v1,2023-07-10,2024-10-26,9,0.989,Low,No,No,0.203,1
CUST000123,BR001,2024-08-20,West,Rural,40,Male,Married,3,Primary,Trader,Agriculture,4,100960.8,76028.9,12702.99,17880.33,0.177,0.126,Moderately Stable,Yes,15,0,72.2,5271.25,12,22.47,Good,4,Yes,SAFE-MFI-v1,2023-06-07,2025-01-09,6,0.9526,Low,No,No,0.324,1
CUST000124,BR016,2025-10-12,Central,Urban,37,Female,Single,3,Primary,Farmer,Retail,12,147410.44,63762.24,25244.45,8181.13,0.055,0.171,Moderately Stable,No,12,1,71.3,122321.17,18,15.51,Good,4,No,SAFE-MFI-v1,2023-10-06,2024-09-07,3,0.8176,Medium,No,No,0.227,1
CUST000125,BR045,2024-02-16,West,Rural,47,Male,Widowed,3,Secondary,Farmer,Transport,18,118947.21,66480.47,20391.52,11415.88,0.096,0.171,Stable,Yes,8,1,69.4,222323.16,24,23.33,Good,5,Yes,SAFE-MFI-v1,2024-01-04,2023-02-25,5,0.9241,Low,No,No,0.321,1
CUST000126,BR030,2024-03-05,West,Rural,39,Male,Widowed,6,Tertiary,Self-employed,Manufacturing,7,108223.98,74026.71,15290.32,8352.25,0.077,0.141,Moderately Stable,No,13,1,87.1,66438.1,6,12.83,Good,5,Yes,SAFE-MFI-v1,2025-03-31,2025-12-30,5,0.9241,Low,No,No,0.085,1
CUST000127,BR045,2025-05-06,Central,Urban,46,Female,Single,4,None,Self-employed,Manufacturing,5,83870.65,60372.1,26320.47,6269.46,0.075,0.314,Unstable,No,18,2,89.4,44801.9,24,13.29,Poor,3,No,SAFE-MFI-v1,2025-05-31,2023-08-05,-4,0.1192,High,Yes,Yes,0.269,0
CUST000128,BR017,2024-03-30,Central,Urban,44,Female,Divorced,8,Tertiary,Trader,Services,16,101190.89,55104.09,18547.78,14571.76,0.144,0.183,Stable,Yes,0,0,58.7,23603.08,18,27.95,Good,1,Yes,SAFE-MFI-v1,2023-10-18,2024-12-14,6,0.9526,Low,No,No,0.259,1
CUST000129,BR030,2024-02-28,Central,Rural,51,Female,Widowed,3,None,Trader,Transport,10,71744.01,35208.38,40282.63,4821.75,0.067,0.561,Stable,Yes,3,0,76.9,92330.99,18,27.81,Average,6,No,SAFE-MFI-v1,2024-05-14,2025-11-22,3,0.8176,Medium,No,No,0.089,1
CUST000130,BR011,2024-11-08,Central,Rural,43,Female,Married,2,Tertiary,Self-employed,Agriculture,20,123525.6,62239.28,37204.18,15281.26,0.124,0.301,Unstable,Yes,0,0,67.8,210743.51,12,11.35,Good,4,Yes,SAFE-MFI-v1,2024-03-15,2024-02-26,6,0.9526,Low,No,No,0.426,1
CUST000131,BR046,2023-05-09,Central,Urban,43,Male,Divorced,7,Secondary,Self-employed,Transport,3,107948.62,46494.57,13272.93,8665.76,0.08,0.123,Moderately Stable,No,15,0,78.7,263451.04,18,19.86,Average,5,Yes,SAFE-MFI-v1,2023-08-22,2024-12-13,4,0.8808,Medium,No,No,0.201,0
CUST000132,BR030,2023-12-20,East,Urban,29,Male,Divorced,4,None,Self-employed,Manufacturing,3,84163.16,62141.75,28330.6,16417.1,0.195,0.337,Stable,Yes,4,0,66.4,108795.67,24,14.71,Average,5,Yes,SAFE-MFI-v1,2024-01-16,2025-09-23,3,0.8176,Medium,No,No,0.201,1
CUST000133,BR045,2023-12-21,Central,Urban,37,Female,Divorced,4,Primary,Self-employed,Manufacturing,14,83118.0,32868.19,6162.37,7521.26,0.09,0.074,Unstable,Yes,11,2,87.1,60851.62,24,9.25,Good,4,No,SAFE-MFI-v1,2025-11-01,2025-10-10,2,0.7311,Medium,No,No,0.069,0
CUST000134,BR032,2025-05-01,West,Rural,64,Male,Single,3,None,Self-employed,Manufacturing,1,104505.43,74377.79,5122.15,10313.27,0.099,0.049,Moderately Stable,Yes,9,0,57.9,102360.36,24,16.37,Average,4,Yes,SAFE-MFI-v1,2023-08-20,2023-08-22,5,0.9241,Low,No,No,0.427,1
CUST000135,BR035,2025-01-21,Central,Urban,18,Female,Married,5,Tertiary,Salaried,Agriculture,9,74698.14,54383.88,33451.33,2776.64,0.037,0.448,Stable,Yes,11,1,61.1,45165.11,6,11.51,Good,1,No,SAFE-MFI-v1,2024-04-30,2024-03-05,3,0.8176,Medium,No,No,0.163,1
CUST000136,BR038,2024-12-19,Central,Rural,29,Male,Married,6,Primary,Self-employed,Retail,18,301241.74,124578.7,11819.05,61232.79,0.203,0.039,Moderately Stable,No,19,0,87.8,169939.89,18,19.14,Poor,3,Yes,SAFE-MFI-v1,2024-07-01,2025-11-19,3,0.8176,Medium,No,No,0.199,1
CUST000137,BR044,2023-07-15,South,Rural,18,Male,Divorced,3,Primary,Self-employed,Agriculture,4,108167.72,50672.39,23586.42,17716.75,0.164,0.218,Unstable,Yes,7,1,78.6,195820.25,24,17.36,Good,5,Yes,SAFE-MFI-v1,2025-04-28,2025-02-07,4,0.8808,Medium,No,No,0.127,1
CUST000138,BR041,2023-07-10,West,Rural,26,Female,Widowed,4,Tertiary,Farmer,Services,0,110583.25,47199.01,20467.52,30803.1,0.279,0.185,Unstable,Yes,14,0,81.5,61871.42,18,11.21,Poor,5,Yes,SAFE-MFI-v1,2025-05-29,2024-03-09,2,0.7311,Medium,No,No,0.197,1
CUST000139,BR021,2024-08-03,East,Urban,41,Female,Divorced,5,None,Salaried,Retail,20,100679.29,43098.11,13838.9,25456.2,0.253,0.137,Moderately Stable,Yes,5,0,67.7,61446.1,6,12.69,Poor,4,Yes,SAFE-MFI-v1,2023-09-28,2024-09-10,2,0.7311,Medium,No,No,0.302,1
CUST000140,BR018,2023-07-11,East,Rural,47,Male,Divorced,1,Primary,Salaried,Transport,20,98291.74,76296.28,10550.11,23780.07,0.242,0.107,Moderately Stable,No,7,0,67.8,43391.08,6,14.24,Average,1,Yes,SAFE-MFI-v1,2023-06-09,2023-09-29,4,0.8808,Medium,No,No,0.124,1
CUST000141,BR034,2025-06-30,North,Urban,21,Female,Single,8,Tertiary,Self-employed,Transport,2,72894.59,27540.58,7951.92,2987.56,0.041,0.109,Stable,Yes,3,0,64.1,76866.92,18,16.05,Poor,2,Yes,SAFE-MFI-v1,2023-09-30,2023-10-20,-1,0.3775,High,Yes,No,0.051,0
CUST000142,BR037,2023-01-18,Central,Urban,55,Female,Divorced,4,Primary,Self-employed,Transport,19,54706.23,39603.32,10104.11,2337.5,0.043,0.185,Unstable,Yes,6,0,88.0,55188.51,6,22.66,Good,1,Yes,SAFE-MFI-v1,2025-02-25,2024-12-20,7,0.9707,Low,No,No,0.231,1
CUST000143,BR021,2023-10-14,South,Rural,27,Male,Married,2,Secondary,Salaried,Manufacturing,6,81636.64,28969.99,37692.13,12761.0,0.156,0.462,Unstable,No,6,0,66.2,97988.61,18,11.45,Average,2,Yes,SAFE-MFI-v1,2023-08-19,2024-05-08,4,0.8808,Medium,No,No,0.412,0
CUST000144,BR039,2023-05-26,Central,Urban,35,Female,Divorced,5,Primary,Trader,Services,13,83926.64,31367.11,4164.57,4388.78,0.052,0.05,Moderately Stable,No,5,1,84.7,20502.1,6,12.18,Good,1,Yes,SAFE-MFI-v1,2024-03-17,2023-03-23,4,0.8808,Medium,No,No,0.222,1
CUST000145,BR026,2025-11-03,East,Rural,42,Female,Widowed,1,None,Artisan,Services,19,154458.81,80793.54,30002.04,12498.01,0.081,0.194,Stable,Yes,9,0,66.8,151939.52,12,19.24,Poor,2,Yes,SAFE-MFI-v1,2025-03-11,2023-05-16,3,0.8176,Medium,No,No,0.134,1
CUST000146,BR028,2024-05-03,North,Urban,51,Male,Widowed,2,None,Trader,Services,19,97585.96,49729.78,36182.74,23566.41,0.241,0.371,Stable,Yes,5,0,66.0,22844.96,12,11.64,Average,2,Yes,SAFE-MFI-v1,2024-12-11,2025-12-07,5,0.9241,Low,No,No,0.237,1
CUST000147,BR047,2024-06-14,South,Rural,51,Male,Divorced,7,None,Salaried,Manufacturing,13,96419.22,55546.37,48661.08,13923.12,0.144,0.505,Moderately Stable,No,8,0,69.4,69859.92,36,15.58,Average,4,Yes,SAFE-MFI-v1,2025-01-07,2023-04-24,4,0.8808,Medium,No,No,0.162,1
CUST000148,BR037,2023-12-08,East,Urban,42,Female,Single,6,None,Self-employed,Services,0,72736.29,26743.04,30147.66,1303.84,0.018,0.414,Stable,No,0,0,72.7,59078.75,24,26.77,Good,2,Yes,SAFE-MFI-v1,2023-03-14,2025-05-08,3,0.8176,Medium,No,No,0.32,1
CUST000149,BR016,2025-05-02,East,Rural,48,Male,Divorced,2,None,Artisan,Retail,5,53357.09,28714.93,11845.6,7900.26,0.148,0.222,Stable,No,1,2,79.5,54601.5,6,16.39,Poor,3,No,SAFE-MFI-v1,2024-09-28,2024-11-01,-6,0.0474,High,Yes,No,0.136,0
CUST000150,BR030,2023-01-17,East,Urban,47,Female,Divorced,4,Primary,Trader,Manufacturing,18,71223.36,34749.5,16996.51,8105.73,0.114,0.239,Moderately Stable,No,6,0,54.9,148035.39,36,12.52,Average,2,Yes,SAFE-MFI-v1,2025-04-19,2023-02-18,4,0.8808,Medium,No,No,0.41,1
CUST000151,BR023,2023-01-20,East,Urban,21,Female,Divorced,4,None,Self-employed,Services,7,68394.97,39097.36,28422.14,3889.27,0.057,0.416,Moderately Stable,No,1,2,80.3,26518.4,12,21.59,Average,1,Yes,SAFE-MFI-v1,2024-04-19,2025-11-30,0,0.5,High,Yes,No,0.455,0
CUST000152,BR024,2025-07-27,North,Urban,26,Male,Widowed,4,None,Artisan,Services,1,57329.31,26270.54,8865.35,12495.82,0.218,0.155,Moderately Stable,No,4,0,56.2,69201.62,18,13.79,Poor,4,No,SAFE-MFI-v1,2024-10-30,2024-10-13,-3,0.1824,High,Yes,No,0.538,0
CUST000153,BR015,2023-06-02,South,Urban,50,Male,Married,1,None,Self-employed,Transport,14,199298.69,153558.62,107768.8,25939.79,0.13,0.541,Moderately Stable,Yes,17,0,75.6,200144.97,12,25.31,Good,4,Yes,SAFE-MFI-v1,2023-09-03,2023-07-05,10,0.9933,Low,No,No,0.099,1
CUST000154,BR044,2024-09-15,Central,Urban,51,Male,Divorced,1,Primary,Salaried,Agriculture,11,125316.13,59420.55,93830.6,7403.78,0.059,0.749,Moderately Stable,No,9,0,64.6,171012.2,12,22.68,Good,4,No,SAFE-MFI-v1,2024-05-26,2023-07-13,7,0.9707,Low,No,No,0.175,1
CUST000155,BR009,2023-09-06,North,Urban,38,Male,Married,4,Primary,Trader,Manufacturing,20,88433.5,37901.82,10410.37,32735.04,0.37,0.118,Unstable,Yes,18,0,85.9,88626.52,6,16.13,Good,1,Yes,SAFE-MFI-v1,2025-06-27,2023-09-21,7,0.9707,Low,No,No,0.284,1
CUST000156,BR022,2023-09-08,North,Rural,44,Male,Married,2,Tertiary,Trader,Transport,0,94621.45,62056.05,28373.18,9599.49,0.101,0.3,Moderately Stable,No,5,0,41.6,96897.73,12,14.85,Good,4,No,SAFE-MFI-v1,2023-03-12,2024-05-18,3,0.8176,Medium,No,No,0.059,1
CUST000157,BR032,2025-04-23,Central,Rural,30,Male,Single,5,Secondary,Trader,Agriculture,13,120389.22,42137.89,56285.76,22326.2,0.185,0.468,Stable,No,16,0,31.1,36742.7,36,12.81,Average,4,No,SAFE-MFI-v1,2025-01-05,2025-09-09,4,0.8808,Medium,No,No,0.179,0
CUST000158,BR032,2024-12-05,Central,Rural,49,Female,Divorced,5,Primary,Salaried,Manufacturing,19,170400.03,90519.34,30678.4,38052.65,0.223,0.18,Stable,Yes,8,0,57.2,59557.07,24,11.73,Good,5,No,SAFE-MFI-v1,2023-11-23,2023-07-25,7,0.9707,Low,No,No,0.539,1
CUST000159,BR016,2024-06-29,Central,Urban,57,Male,Widowed,6,Secondary,Self-employed,Agriculture,7,284126.2,110443.97,48024.04,70129.71,0.247,0.169,Unstable,Yes,11,1,81.0,857874.09,6,22.03,Average,3,No,SAFE-MFI-v1,2023-10-19,2024-01-21,5,0.9241,Low,No,No,0.392,1
CUST000160,BR032,2024-09-24,South,Rural,40,Male,Single,3,None,Self-employed,Services,7,80689.07,42617.69,9882.71,20507.27,0.254,0.122,Stable,No,0,0,55.1,27556.25,36,17.03,Good,2,Yes,SAFE-MFI-v1,2023-12-30,2024-10-24,4,0.8808,Medium,No,No,0.114,1
CUST000161,BR010,2023-10-18,North,Rural,39,Male,Divorced,5,Tertiary,Artisan,Retail,10,80809.14,51855.63,54881.37,3232.53,0.04,0.679,Moderately Stable,Yes,5,0,68.0,90869.47,24,9.17,Average,4,Yes,SAFE-MFI-v1,2023-12-23,2024-12-31,5,0.9241,Low,No,No,0.355,1
CUST000162,BR038,2023-12-26,West,Rural,35,Female,Married,5,Primary,Salaried,Services,12,97807.4,59137.56,60226.9,9236.87,0.094,0.616,Unstable,Yes,19,0,28.1,140001.74,36,23.67,Good,5,Yes,SAFE-MFI-v1,2025-10-13,2023-10-16,6,0.9526,Low,No,No,0.114,1
CUST000163,BR005,2024-05-02,East,Rural,32,Male,Single,5,Secondary,Trader,Retail,8,62409.72,35359.79,23773.48,3904.17,0.063,0.381,Stable,Yes,2,0,67.2,40587.88,6,24.0,Average,1,Yes,SAFE-MFI-v1,2025-05-09,2023-12-07,4,0.8808,Medium,No,No,0.296,1
CUST000164,BR032,2025-02-14,East,Rural,57,Male,Widowed,3,Primary,Self-employed,Transport,2,147732.77,91932.67,55951.9,15200.99,0.103,0.379,Stable,Yes,10,0,91.5,249926.85,6,11.27,Good,2,No,SAFE-MFI-v1,2023-11-26,2023-06-03,6,0.9526,Low,No,No,0.148,1
CUST000165,BR006,2024-11-23,Central,Rural,54,Male,Widowed,4,Primary,Artisan,Transport,5,24084.24,17524.08,20505.24,2715.23,0.113,0.851,Stable,Yes,6,2,84.1,8276.88,24,8.91,Average,6,No,SAFE-MFI-v1,2024-06-27,2024-07-30,1,0.6225,High,Yes,No,0.068,1
CUST000166,BR007,2023-04-12,West,Rural,18,Male,Single,1,Secondary,Salaried,Transport,2,130222.53,103563.04,8783.39,15851.44,0.122,0.067,Moderately Stable,No,20,0,64.6,205658.04,12,16.31,Good,2,Yes,SAFE-MFI-v1,2024-08-20,2023-06-17,5,0.9241,Low,No,No,0.165,1
CUST000167,BR008,2024-09-23,West,Rural,36,Female,Divorced,6,None,Artisan,Transport,5,77684.2,55068.88,18133.53,12523.0,0.161,0.233,Moderately Stable,No,11,0,65.0,200293.24,6,23.98,Good,4,Yes,SAFE-MFI-v1,2024-07-04,2023-05-07,5,0.9241,Low,No,No,0.203,1
CUST000168,BR045,2023-07-18,North,Rural,18,Female,Married,5,None,Trader,Services,13,184828.83,122249.99,62522.6,25357.07,0.137,0.338,Unstable,No,15,0,93.6,343670.6,12,15.16,Good,1,Yes,SAFE-MFI-v1,2023-03-13,2025-10-25,8,0.982,Low,No,No,0.24,1
CUST000169,BR034,2023-10-29,North,Rural,44,Male,Married,5,Primary,Self-employed,Agriculture,1,47999.44,17344.1,16226.41,12018.41,0.25,0.338,Moderately Stable,Yes,13,0,81.8,26337.0,12,8.13,Average,3,Yes,SAFE-MFI-v1,2023-05-18,2023-06-28,5,0.9241,Low,No,No,0.41,1
